;0;1;2
4938;-1.5249034;21.794521;-6.105157
4939;-7.076699;6.071915;19.186522
4940;8.395051;-12.618727;18.386696
4941;-6.6487474;-19.760069;-1.7035505
4942;-21.892246;-5.4350553;-5.861027
4943;4.0602765;7.720267;18.094511
4944;10.566244;-4.1694674;14.363268
4945;5.2203;-9.499265;2.6294367
4946;-9.662313;-11.920087;12.49649
4947;5.0123515;8.1435175;9.139914
4948;16.45047;-1.0700856;11.620945
4949;6.819257;-12.489474;0.5368207
4950;0.6257007;4.42897;10.395329
4951;9.878503;-1.0143418;9.624102
4952;-20.498053;2.6696687;4.8681774
4953;-2.8289173;3.116998;15.048428
4954;-11.001215;0.10778878;19.540651
4955;-4.557058;16.275616;-3.4824088
4956;-7.942477;-9.591796;8.965368
4957;-25.350641;-2.95535;-3.9263399
4958;3.8473444;3.9959517;4.8117943
4959;-12.267132;-0.8350099;16.729359
4960;0.54261214;-15.46037;2.8933036
4961;3.3207796;6.8014727;20.386166
4962;-1.893024;-22.199467;-2.8262272
4963;7.805749;0.106139556;-18.589025
4964;-16.394508;-6.006411;-0.09126433
4965;-1.4780983;-7.4746447;6.70623
4966;-6.202353;-6.9786263;10.194674
4967;-5.4265656;-18.52855;13.594974
4968;2.1867545;2.2694962;19.430983
4969;-6.0693293;-20.111395;0.35850722
4970;4.577174;-16.70564;17.574442
4971;-4.308286;-5.436203;15.9656105
4972;0.27647734;-0.24238786;17.340721
4973;-11.609184;0.48277727;5.2266836
4974;5.9985304;1.0467166;14.098152
4975;-8.972534;-9.824008;13.579293
4976;-7.648095;-20.297682;0.7000491
4977;1.5889136;0.35840812;20.548351
4978;2.3911483;-2.5537305;16.084764
4979;10.203126;11.674476;8.07264
4980;-13.574352;-12.876803;-5.630129
4981;-11.806138;-15.68224;5.7185197
4982;3.7867486;-18.998653;7.638388
4983;-4.903384;-13.720741;7.06396
4984;1.8568566;11.018243;14.67793
4985;2.3016078;3.8319461;19.346361
4986;0.5609843;12.018518;-3.9192703
4987;4.654108;-10.293278;6.51414
4988;-24.909424;-4.02685;3.6220002
4989;11.452193;-1.4783235;16.469286
4990;1.4318572;-22.729622;7.8240013
4991;-2.893031;-19.973862;3.4189038
4992;0.92622006;-13.242985;16.993595
4993;-6.996881;-20.185162;-2.307993
4994;-17.601194;-10.759148;-2.4298403
4995;-4.9501805;-20.421484;-5.103917
4996;5.339271;-15.229546;12.978893
4997;2.701435;-20.934822;3.732109
4998;-9.43655;-8.399545;13.792187
4999;-1.7353079;-14.919756;6.9492345
5000;-13.013372;18.087921;-7.2251496
5001;2.658717;7.692567;19.937666
5002;1.8245909;-9.35607;21.014242
5003;0.8025415;-6.6706667;5.7977805
5004;-9.94198;-1.6052471;20.031733
5005;-5.4879;-0.31125778;12.856124
5006;7.7959914;-21.794098;10.514606
5007;-6.665891;-7.5912743;-2.9374783
5008;-8.738907;-18.245596;15.234583
5009;1.9235749;4.2026505;12.742018
5010;-21.50749;6.5070605;-8.167385
5011;7.477599;-20.536448;6.3980536
5012;-8.706644;-20.204922;12.67703
5013;-10.210018;-10.730841;4.6038356
5014;-1.8911854;-2.6603706;12.446458
5015;0.015885096;3.212318;-14.212079
5016;-0.67667717;-12.704753;13.43997
5017;-3.8450737;-14.775676;1.2893802
5018;0.08132834;22.933218;-11.329679
5019;-17.344679;-2.4129727;-10.853246
5020;-14.254898;1.2884929;-12.2985935
5021;3.942893;-2.3464968;11.723134
5022;-5.3611;9.287349;8.900356
5023;-4.504075;-15.993989;15.134183
5024;-6.4435005;21.16733;-9.360768
5025;2.461899;3.8244967;12.328204
5026;-13.7437;0.6667434;4.7906137
5027;-2.1331093;-16.801254;1.6393335
5028;3.9539216;-12.185282;21.110312
5029;-12.384929;0.016463708;19.266172
5030;-6.84054;5.66164;18.379528
5031;-8.195574;-4.2370415;15.55469
5032;-11.226944;-1.7725538;18.794998
5033;8.928207;-17.251186;15.129314
5034;2.6878731;-17.311275;2.3228383
5035;-4.030282;-18.12305;-1.9655721
5036;-9.057107;18.553017;10.599485
5037;5.1749907;-5.0080013;10.847764
5038;-4.2820263;-19.150301;-2.239189
5039;9.58868;-1.2740712;14.762869
5040;-1.1934716;-16.650782;3.7855186
5041;-10.732308;-16.814526;16.118845
5042;-7.4966288;15.94955;-7.3028226
5043;8.781609;-21.393875;4.021736
5044;7.961808;-3.5223324;14.394976
5045;1.1518221;-9.067485;0.60030884
5046;-5.761015;15.878131;8.008137
5047;0.85476923;-20.914751;7.3425636
5048;5.616688;5.2418942;6.9575796
5049;-5.594592;-21.985714;13.127371
5050;4.6356153;-20.311087;8.979392
5051;10.595244;6.9246473;11.1019745
5052;16.019089;1.8021269;7.0035977
5053;-2.0921373;-22.330275;9.490753
5054;-4.0121884;-19.372818;-3.4833186
5055;-4.1781178;-21.634274;-2.2485785
5056;14.100172;-7.9391513;-17.479872
5057;-3.0081515;7.134164;16.855982
5058;-14.395979;-0.49221423;-5.160603
5059;-15.017463;4.3569617;-1.4601262
5060;3.5327864;-24.324556;11.977352
5061;-9.675163;-13.456784;13.227145
5062;-7.1600423;-21.061272;1.1187524
5063;-14.133411;6.7267904;2.7618036
5064;-0.5984554;-15.528609;16.402525
5065;3.5295036;3.3606262;6.279041
5066;-9.436625;-16.026403;16.473375
5067;11.624513;2.2143526;11.746458
5068;7.793228;-4.663372;-1.6415606
5069;1.6367402;10.906955;14.506202
5070;-10.438451;-5.744815;-7.355443
5071;-3.2538714;-5.8990765;16.503977
5072;5.145251;-13.405988;21.257236
5073;-18.605265;0.08922424;-2.1182182
5074;-0.42659217;-19.050215;2.7925446
5075;10.656759;-16.124083;7.9022245
5076;-10.564139;13.841811;12.5725
5077;3.5209906;23.878857;-5.8686476
5078;4.48552;-3.083485;9.485025
5079;2.0702965;1.0822003;5.608024
5080;0.3821108;-15.941173;16.355234
5081;-19.469378;-5.6489353;-11.392889
5082;-4.0330105;-5.8342147;5.143055
5083;-6.3880415;-8.33996;8.663687
5084;4.200423;-18.467123;8.234288
5085;-20.739836;-11.66101;-7.3779273
5086;3.9229665;4.6562967;3.4945068
5087;4.6352777;-9.685479;11.163602
5088;-7.7532506;-3.7527337;13.845576
5089;2.258814;-15.253684;12.749356
5090;-1.735211;-17.072708;0.8088714
5091;5.9699283;-12.800408;16.000025
5092;-18.242905;-11.181335;-3.208055
5093;-12.197298;-17.042513;11.408726
5094;1.4750248;-20.654371;5.118521
5095;6.6239157;-16.062452;18.28806
5096;-4.3851447;-16.963657;4.9656973
5097;-0.77422386;-7.159278;20.39405
5098;-18.116566;6.029293;6.550732
5099;3.6519115;2.7553651;7.9931064
5100;0.37232655;-21.571245;7.429091
5101;1.1456591;-0.35760754;16.910639
5102;2.2596946;-17.6701;4.927347
5103;15.553796;2.7943985;4.6256385
5104;13.917204;-8.451697;10.931404
5105;-0.8283749;3.9994128;14.432312
5106;-2.7928588;-14.164673;0.7884753
5107;-9.153198;0.41532633;16.787422
5108;3.5799015;-18.547699;6.325721
5109;10.739213;-21.318455;7.9211884
5110;-13.043319;-12.621073;3.498809
5111;-0.7404494;-15.89974;3.3744576
5112;-13.635327;0.33857107;-13.264176
5113;2.7009456;-18.839281;7.147132
5114;0.84629375;-18.999191;13.969527
5115;-9.7315445;-0.6924741;19.70156
5116;-0.4182018;10.824715;18.977636
5117;3.057242;-15.308545;14.720105
5118;10.174748;-20.42758;9.945323
5119;8.661313;8.540524;11.146604
5120;-4.8922234;-20.390873;-4.5862293
5121;8.089247;-17.249151;5.796009
5122;-8.325542;-11.633122;4.888389
5123;5.1490417;5.65876;13.939588
5124;-24.92949;-5.126478;2.42614
5125;-6.4574447;-19.868773;-1.2509828
5126;-18.352516;-2.4232895;-6.208543
5127;-6.3152657;-19.91753;0.24716008
5128;23.166218;6.2540503;2.458793
5129;10.772215;-1.6783603;16.884647
5130;5.3887258;-3.3593664;9.91901
5131;-11.584804;-17.673523;15.298503
5132;-0.04650305;10.298278;18.400871
5133;1.2304394;-8.328147;21.653454
5134;-4.292282;4.2940884;0.6327539
5135;6.4460416;-13.502049;18.586866
5136;-5.834606;-16.419828;18.213493
5137;-13.999464;1.0508869;-4.7035723
5138;8.346951;8.763109;10.714255
5139;5.1156864;-5.7093077;0.7327674
5140;1.90143;-0.8042895;17.71317
5141;-9.030109;-4.9228306;17.487091
5142;10.620259;-17.07785;7.2112637
5143;-14.520961;-10.216274;-6.806492
5144;-1.5678066;-14.956443;6.898408
5145;-6.266248;-15.073446;19.343317
5146;5.5005736;-13.4855385;20.142366
5147;-2.8509402;-4.946985;20.840557
5148;5.3311014;-12.337198;22.217924
5149;-14.936464;-6.7885437;-10.510478
5150;-3.2723675;-5.827338;16.629564
5151;2.3493843;19.135471;-3.7335029
5152;-7.5123963;-10.475236;6.4064975
5153;6.589943;-4.3928666;11.027057
5154;7.2364535;-20.416739;6.131349
5155;10.008306;-2.8216324;16.183098
5156;-10.256027;-0.28585583;-11.116626
5157;1.2695798;-7.881764;20.551872
5158;-9.087294;-11.122497;6.655882
5159;-8.24753;-16.406715;-8.64427
5160;7.1977286;-13.895244;17.71846
5161;-8.966937;-13.545276;15.276974
5162;-3.7893116;-16.207487;2.2006552
5163;9.33149;0.5573095;8.5759325
5164;2.5561867;-2.0038352;3.6822145
5165;1.8844897;1.9069842;12.252889
5166;-13.066611;0.350057;7.428849
5167;-9.390242;-0.42625752;14.767043
5168;2.1900656;-8.845989;18.325563
5169;-11.524183;4.2927938;1.3233626
5170;-7.2085514;-22.06094;-0.58131635
5171;-3.4712245;-12.922134;3.8158174
5172;-13.003398;-5.5590057;-0.8544519
5173;3.0529974;-17.395432;6.381409
5174;3.4249954;-10.512792;21.273575
5175;-1.3065605;-7.5582237;6.6105714
5176;2.8008966;-19.907713;6.2343416
5177;-6.936713;5.2021646;18.450441
5178;1.6409097;-16.234621;8.320788
5179;-5.380301;20.575668;-1.5754269
5180;2.2451777;2.1381264;14.790146
5181;11.142376;-20.035946;13.176374
5182;1.022747;-13.202112;8.6792555
5183;1.8020843;-8.008863;8.435513
5184;-0.75076985;15.269102;-9.859542
5185;-1.2161914;-22.384712;-3.433932
5186;4.3593154;7.159194;19.842701
5187;-7.8605676;-3.689489;14.628206
5188;-3.1042461;9.186297;11.441838
5189;-4.0432115;-1.5948893;10.1433115
5190;-21.21182;4.5102344;8.527745
5191;1.266166;-11.612102;16.445486
5192;3.537801;-3.5848672;7.7469935
5193;2.8038762;-0.7340384;6.408435
5194;-15.738263;7.664801;-6.1448464
5195;1.6100025;0.4053397;20.627207
5196;9.776466;9.944731;11.961556
5197;-5.962376;2.1634674;17.805696
5198;2.7705357;7.156262;12.712416
5199;2.6681843;-9.180193;19.872778
5200;4.572087;6.697069;10.096126
5201;3.040486;-1.5314438;14.699477
5202;13.170951;-4.724376;11.75485
5203;4.535317;-18.014193;16.666693
5204;-11.579482;-12.529803;8.517337
5205;3.3315537;-21.914251;10.199304
5206;-0.56256795;-12.812036;13.40658
5207;-24.500212;-5.2557826;3.8808753
5208;-4.7425947;-20.140972;-4.290726
5209;-4.1781588;-21.634258;-2.2485802
5210;12.211091;4.5354466;13.753809
5211;0.16307081;21.392376;-12.750118
5212;7.5582986;-17.824335;18.436594
5213;-21.249428;-6.6000214;-9.383877
5214;16.452993;-1.0888577;11.847658
5215;-3.697676;-4.923117;6.358893
5216;7.7605033;-12.695798;19.342958
5217;0.18354481;7.37934;13.722707
5218;-9.534654;16.809275;4.6665726
5219;-12.336515;-8.299811;-6.419174
5220;-10.258299;-10.782039;4.784494
5221;6.0133433;-5.5950093;12.714303
5222;-10.951678;-14.029294;4.1099043
5223;-4.2695746;19.63137;-3.7201312
5224;10.072634;-16.673779;6.694015
5225;11.690017;6.896015;8.683239
5226;1.6359154;-1.1555088;12.475544
5227;-9.098651;-2.8460815;19.681993
5228;-5.2387924;-7.869868;17.482386
5229;0.29669398;23.38171;-9.815719
5230;-2.9281619;-17.991882;1.1575797
5231;-9.482422;-1.0191422;-13.5979805
5232;9.423776;-21.589743;6.9675636
5233;0.88956213;2.596247;4.9243407
5234;-4.4039106;-16.358284;14.567627
5235;4.137718;3.9567647;15.208061
5236;-14.811152;9.670422;-4.7485743
5237;-9.279281;18.885838;10.391018
5238;-18.28106;8.074689;-8.363833
5239;-5.2138553;-20.33747;-2.1954103
5240;7.6367626;-21.994068;4.491456
5241;1.07499;-14.638343;13.77954
5242;6.3893347;-13.7438;20.307343
5243;-14.659;-1.4154651;-4.773788
5244;-10.838495;-0.086580954;19.036112
5245;9.866865;-20.377129;10.021719
5246;-5.3806295;7.045635;11.539862
5247;-1.56861;-4.355235;-8.104498
5248;10.567933;-22.834974;10.842029
5249;-12.945279;14.81598;3.7431726
5250;3.850713;9.788942;13.1892
5251;-10.488015;-14.22308;15.193374
5252;-3.7164328;22.638157;1.5592415
5253;-5.1595106;3.157342;17.98595
5254;-6.7852154;-14.839187;6.4535785
5255;10.5504465;-15.484482;14.42976
5256;-0.8855102;-19.57586;4.1441894
5257;1.9745655;17.298483;-5.325463
5258;-9.742977;19.399948;9.873479
5259;1.2679112;-24.163586;4.7759047
5260;6.3970037;-17.262959;7.860348
5261;6.6682153;-4.706901;7.8148646
5262;-9.436858;-11.410969;6.584303
5263;-1.5793972;-21.337364;-3.850883
5264;-3.2438533;-5.917797;15.662046
5265;2.045239;1.074309;17.794355
5266;-14.695607;-12.329401;-12.523413
5267;-11.062613;-13.978427;4.130128
5268;-6.7430644;2.1489334;12.364891
5269;7.3679857;-21.263657;3.2740095
5270;6.879407;1.4948467;13.998453
5271;1.6339169;-8.393931;4.9819765
5272;2.338142;-22.1885;11.093541
5273;-8.67902;-10.43735;-14.210742
5274;-13.68962;8.641445;-3.9753723
5275;-1.551847;-13.718305;5.2663198
5276;9.49354;-16.686363;17.289452
5277;9.739507;-15.743576;17.218767
5278;1.9892664;19.879478;-14.082509
5279;-8.120258;-6.546673;17.558084
5280;-7.948459;-3.803812;11.748595
5281;-7.661147;-1.2373596;18.961637
5282;-9.17232;-4.837178;-1.6534537
5283;8.206556;8.621329;10.313106
5284;-15.9058;0.7279661;-0.93872297
5285;-9.378675;-15.583268;16.534904
5286;-3.4022007;-7.8057346;16.315163
5287;5.5163164;3.2475355;-19.620817
5288;14.531577;8.490194;4.282813
5289;-8.382037;12.103719;-12.016363
5290;-10.449644;0.82670826;18.737432
5291;1.5544977;10.922347;14.433225
5292;-3.9743216;23.627996;0.43396664
5293;-7.0150275;-0.9194714;16.158646
5294;-9.8053875;-12.9310055;12.749704
5295;-1.9489014;-3.8720982;5.405209
5296;11.006289;-6.246972;10.560306
5297;-3.2936547;0.6245587;14.326464
5298;4.1010246;-3.4536486;8.256625
5299;-14.419295;-1.0856403;-8.498214
5300;-4.1086063;-21.956163;3.7784343
5301;-3.5736518;-11.668977;15.586478
5302;-4.2061114;-17.602509;0.34730425
5303;-16.346691;-4.9075103;-4.8031144
5304;5.717303;11.031191;11.998175
5305;9.938741;-21.55288;8.363373
5306;-5.2657957;-11.596438;8.808898
5307;-6.304803;1.9291705;12.386015
5308;-1.48257;-1.1001463;13.130215
5309;-14.836894;-0.58237433;-11.455105
5310;3.204888;-5.9302025;-0.8839239
5311;-1.8741863;-18.404924;-0.6266672
5312;8.417649;-0.81259316;6.9730263
5313;2.536065;-5.2982583;9.071735
5314;1.642039;0.978693;-9.030341
5315;9.881754;11.798949;5.767289
5316;1.6498519;0.4580065;20.761591
5317;-8.706685;-19.849552;-2.270036
5318;1.1014508;-15.320803;17.007557
5319;-2.8249388;-6.741324;4.425708
5320;-12.207771;9.533387;4.7007146
5321;-1.9079434;-17.147757;-2.3366237
5322;-15.866157;-3.358365;4.8786836
5323;-11.90732;-13.786408;2.663727
5324;-12.468874;-0.912246;20.237535
5325;-7.0811987;-6.416359;7.869266
5326;-16.81304;1.2335379;0.97035855
5327;-0.62987;-3.9157472;4.4126515
5328;-13.632488;5.0646954;-15.36106
5329;0.7064229;-20.469563;3.0812743
5330;2.60809;4.554285;19.077343
5331;-6.911872;-13.89361;12.291621
5332;7.3361073;-15.912319;16.204182
5333;8.815762;-19.026405;10.6749735
5334;-12.5198;-16.707754;11.113076
5335;6.3096666;-14.924253;8.582011
5336;0.7341581;20.930023;-10.326783
5337;-1.9738755;6.6725;16.384708
5338;10.171935;-2.4451375;18.052404
5339;-3.4600096;0.5777245;12.513517
5340;4.422159;-14.989704;21.159275
5341;-16.214605;-3.4425042;-4.1977797
5342;-13.696617;6.7719007;2.5750835
5343;3.1328628;-25.36152;10.683409
5344;0.32480082;-17.56308;13.484818
5345;-12.707973;0.6989302;18.993046
5346;-2.337405;0.75358415;13.2691345
5347;-1.0049458;-16.809116;6.6087103
5348;-8.196322;-2.6952064;10.637639
5349;2.1861148;-18.956213;5.7045913
5350;-21.661385;-3.4762368;-1.0448903
5351;-8.822522;-10.667211;10.308158
5352;0.78971183;-13.9436245;12.398242
5353;17.123213;6.469163;5.547939
5354;0.92079175;0.12910488;10.207503
5355;-1.914382;1.5988996;-9.423551
5356;4.562935;-12.377992;19.178041
5357;14.096552;-0.30806932;13.221041
5358;-11.781487;1.9883788;-3.2241995
5359;-2.8927884;-4.0332656;6.0513473
5360;-9.244836;-4.2294474;18.54305
5361;-3.1089895;-18.016039;-0.1975452
5362;1.7518213;-8.202075;8.782526
5363;-10.599543;-14.365802;2.3391604
5364;-4.256968;8.101538;17.96468
5365;18.435484;10.956359;-4.512964
5366;-9.874593;-11.105725;7.363958
5367;11.364061;-2.6960945;15.030618
5368;11.134929;8.24802;10.9718275
5369;11.145037;-5.941077;10.683423
5370;15.056996;0.79256916;5.573287
5371;5.023462;-15.36066;18.21061
5372;-11.162282;6.376426;3.6902516
5373;-8.811828;-2.7776325;19.872599
5374;-14.39967;-8.727557;-5.3823066
5375;-12.998337;-5.4744496;-11.800442
5376;11.128101;-15.68738;8.44843
5377;-0.11101094;-6.3744946;-11.759735
5378;-4.1132636;-1.6160591;10.169898
5379;-8.929472;-9.264198;15.316282
5380;-4.3926663;-15.353302;4.615531
5381;-4.053947;-18.504202;-2.8998792
5382;-2.4644763;-11.347916;13.848923
5383;-12.150512;-14.689302;7.484483
5384;-2.9666705;-11.863984;15.517041
5385;-5.454052;20.447096;-1.6564683
5386;9.023163;-16.874676;6.8953233
5387;7.648355;-12.265553;19.491203
5388;-14.147633;10.933549;-1.9888562
5389;15.902766;1.9251374;6.811599
5390;-1.7953557;-10.842712;17.503977
5391;-0.26410142;-18.35183;8.162136
5392;10.891238;-12.707691;14.252551
5393;-4.0281796;7.8179994;-12.9766245
5394;5.2543807;-16.906609;15.152024
5395;-2.940505;-3.4120557;10.370853
5396;-18.082819;-5.924647;-3.5044198
5397;-7.414322;-18.572964;-0.103391744
5398;3.1989849;-21.710222;10.915071
5399;-0.536529;10.95169;19.02332
5400;11.061199;-1.4736984;16.728403
5401;-3.874265;-19.392305;-1.789436
5402;7.8267;6.354525;17.20285
5403;-23.966719;-5.367732;3.9684646
5404;-19.925825;-4.929485;-14.333345
5405;-0.741359;-1.1878893;10.624458
5406;3.476521;20.264797;-7.9998097
5407;2.2172394;2.6300905;19.384167
5408;0.39766935;-15.010569;-0.08842482
5409;-1.0444633;-4.624683;-7.508755
5410;5.4845114;7.957572;15.13183
5411;-3.4529624;-0.18778773;5.223916
5412;16.146973;-7.300207;8.9587755
5413;-1.7027092;-22.72956;-2.4144738
5414;-11.28553;-10.320353;-16.247679
5415;-7.5773206;-12.213743;7.488691
5416;-10.933995;17.97171;8.836788
5417;4.125504;-22.023209;12.025743
5418;1.784848;-19.18372;8.408139
5419;-12.567545;-2.6063774;2.6994267
5420;-9.9670315;-8.792482;9.069874
5421;-7.076337;-18.492006;0.20085911
5422;-8.176538;3.2431066;17.039795
5423;-0.855287;-7.758504;15.898513
5424;8.306159;-21.780132;4.668301
5425;-0.97453135;-6.8168545;21.016941
5426;4.9475193;-6.434957;7.7352304
5427;-9.754173;-3.235908;-3.3729424
5428;-17.34652;10.187978;1.5376695
5429;9.920023;-3.1256063;15.963025
5430;8.737945;-2.1255243;16.616812
5431;1.178258;-7.569127;4.3894844
5432;1.6486397;-19.176878;6.093419
5433;-4.2946353;-7.2588873;8.68206
5434;-22.111784;-3.3191676;-1.209012
5435;5.4993305;-3.1761334;14.337545
5436;0.40270752;-4.84428;2.3107786
5437;-1.434891;13.238546;-15.097534
5438;-3.6413543;-21.555834;-4.6367354
5439;-9.886016;-15.6530075;14.169006
5440;-24.092394;4.718461;-7.1881614
5441;-13.971229;-6.686437;-5.576424
5442;0.5283873;-14.753767;2.7912095
5443;0.53259325;2.1600745;10.440483
5444;-8.380027;2.5762553;9.833441
5445;7.7141666;10.79221;-0.18917395
5446;-2.2662334;-17.562279;0.4565093
5447;-23.854465;-4.873447;-10.482313
5448;-10.176998;-7.9836206;-16.279888
5449;-9.807455;1.7782897;18.5602
5450;-8.993929;-15.129518;4.0733237
5451;-4.301176;5.7083855;15.48076
5452;5.0328317;12.589343;-8.422413
5453;6.4402084;2.0552328;16.300117
5454;-3.397065;-16.445879;15.09755
5455;5.3615313;2.5838134;0.3058721
5456;-8.755245;-4.7342157;17.559383
5457;-2.6507287;-21.606968;-4.600424
5458;-8.418491;-16.48631;1.4354242
5459;-14.03626;-2.878894;-6.152651
5460;-5.159128;-5.619284;10.23113
5461;-12.310016;1.2526163;1.7503474
5462;-3.4031796;-15.949769;0.4201737
5463;-13.208372;-12.765186;3.2899334
5464;-1.7581388;11.05717;18.478601
5465;3.989068;-14.534335;5.4011683
5466;0.053673014;-7.1102986;0.4549339
5467;-9.092267;-15.407348;11.38129
5468;4.39693;-18.112288;18.109575
5469;-6.5261993;8.057387;11.850261
5470;12.633192;-3.9585016;14.278315
5471;-0.83534557;-16.486977;3.3710973
5472;-3.2415485;-20.98406;-5.292545
5473;1.4816359;7.985806;8.747291
5474;10.789791;-0.27714378;-2.321586
5475;-13.841289;2.004213;9.6806755
5476;5.9512706;-15.514908;17.348665
5477;6.705678;-3.551192;13.43214
5478;1.6948022;-16.324844;15.854182
5479;6.7679105;-18.099697;3.306446
5480;-6.648839;-19.760021;-1.7034645
5481;-12.438606;9.288123;5.169092
5482;-3.7281537;-5.986658;18.307013
5483;-0.7091815;-16.69858;15.791168
5484;-11.642946;-10.761221;-7.2605257
5485;-6.400727;3.1719801;13.137756
5486;-5.0066485;-2.8080273;9.399374
5487;9.5666275;-2.1509376;11.114336
5488;2.3365686;7.9761014;19.909054
5489;-5.8838925;-10.15858;14.941791
5490;-3.2380872;0.940251;-10.404894
5491;-11.374142;-2.6156595;-14.115123
5492;-4.7123957;-8.329192;7.8741074
5493;-2.5834153;7.284101;16.548414
5494;0.5660666;-1.4884423;6.9699087
5495;5.787409;-18.548931;13.064242
5496;2.6584256;-15.206193;5.3946786
5497;-8.117933;-10.7337265;11.00624
5498;-9.970421;-5.3283534;-6.2443085
5499;-13.678112;5.457982;-5.467329
5500;-5.781044;8.5048;7.064289
5501;-8.94487;-17.79047;-0.12488724
5502;-3.213153;9.915742;-7.6261487
5503;0.006722383;22.18592;-7.893874
5504;7.9216647;-22.040031;6.7873545
5505;-0.103499286;15.6365;-13.168288
5506;-0.048068758;-14.098102;11.086881
5507;-0.867975;-19.40441;5.6894426
5508;2.168528;-18.901167;5.78093
5509;-5.853654;-16.875532;13.280521
5510;2.8203425;-6.8645606;8.314851
5511;13.732251;-8.444611;10.88267
5512;2.4960647;6.1814895;19.825504
5513;-9.440177;-13.590934;7.256544
5514;-5.0546227;-20.77607;-3.0627232
5515;-23.65848;-7.182088;-2.803656
5516;-8.677661;-16.807905;6.152025
5517;-15.053467;-3.8035545;-5.839868
5518;4.959643;-18.877617;10.867367
5519;-3.0572135;-19.301872;-1.6633607
5520;0.8918504;-18.25953;13.037563
5521;-6.8035975;-14.668034;15.473723
5522;7.2182927;-19.051786;16.224308
5523;-17.256697;-9.351135;-6.57334
5524;-8.74855;-12.595302;3.9934597
5525;-8.94617;-15.315657;16.724537
5526;-19.668707;-3.6985393;-6.36797
5527;-2.895455;12.402068;7.498095
5528;7.7130837;-18.16864;14.984732
5529;-10.412213;-5.5804243;-8.246962
5530;7.4352884;-16.539505;16.078157
5531;-8.81763;-19.609085;12.775958
5532;-5.9920173;-8.633125;13.569758
5533;0.8549697;-19.015268;14.038578
5534;5.6907907;-1.0412325;12.875487
5535;-3.9509056;23.707148;-2.5193493
5536;-4.0507784;-16.343569;13.983522
5537;-3.518492;22.561157;-7.862053
5538;8.679353;-14.616203;17.829721
5539;10.454067;-10.458305;0.08292856
5540;-1.6576897;-8.01406;21.31986
5541;-3.1502562;-14.419688;6.6643963
5542;-2.7386966;15.260472;5.6359262
5543;-7.009588;-2.9415243;16.504738
5544;3.8257391;12.091577;-8.782926
5545;-14.787321;0.6421427;-1.3064579
5546;-6.246617;-3.0392025;10.792843
5547;-4.1141667;6.1601686;16.679308
5548;5.319506;-15.658391;15.842936
5549;-3.47701;-3.3687596;8.634566
5550;-8.817833;1.1318154;-14.564113
5551;2.4804704;-14.537379;18.447502
5552;5.7410808;-22.542492;8.185379
5553;-1.9297885;-4.152074;6.89442
5554;6.669413;-11.823445;4.534015
5555;6.086261;-16.254757;6.586411
5556;-0.52821654;-16.920952;1.653795
5557;-4.980118;-16.978794;20.291971
5558;-10.561324;-18.634415;16.045444
5559;-19.374554;3.1882524;11.255101
5560;-10.883457;-18.415455;4.9316792
5561;-15.3132305;-1.9390903;-7.0302677
5562;-17.601889;4.2277393;6.7964177
5563;-17.623995;14.157073;-7.998712
5564;10.342259;-16.27034;7.3580375
5565;10.226461;-20.210917;9.978075
5566;12.133526;-9.547041;-0.7415977
5567;0.38468724;9.0015135;18.791338
5568;-7.7130136;-17.544538;3.522723
5569;-6.5952735;-17.24993;19.091091
5570;-10.863666;-18.095444;8.89182
5571;-5.1974206;-17.250694;19.94255
5572;-5.321139;-14.028708;4.1109977
5573;-14.058923;17.298162;-8.698293
5574;2.5325377;-13.517683;14.363512
5575;-5.734262;-17.8327;13.109277
5576;4.236801;-19.292591;17.81435
5577;5.2467613;-6.3968415;11.441186
5578;-2.0146575;20.829416;11.885615
5579;-1.5879478;-18.19903;2.694956
5580;4.621475;-9.936287;5.4386954
5581;4.4872017;-11.030468;19.14681
5582;-8.283937;-6.3712664;10.552091
5583;-8.907366;-15.532001;11.800685
5584;-8.450728;-0.8246947;19.701374
5585;5.6614103;7.810009;16.349173
5586;12.106144;-5.532174;13.766575
5587;-15.310639;1.1782767;-0.26303217
5588;-5.381532;-16.194767;15.994379
5589;-8.791396;-7.4438095;13.87227
5590;0.9592598;0.39434177;18.485495
5591;-4.2896943;-15.709184;17.272242
5592;4.7032337;-5.6727295;1.0568854
5593;-11.554006;-1.872943;-4.4922595
5594;14.106475;6.0900726;5.5472274
5595;-1.1879686;12.132325;18.476374
5596;-5.238798;-12.509174;15.174873
5597;-19.992466;-3.0421371;-8.503384
5598;-2.1949904;19.538816;-1.5365238
5599;-3.6103263;-12.882447;3.137246
5600;4.4624867;-12.386877;19.149567
5601;1.5503026;-21.41973;7.512212
5602;14.382478;-7.304025;8.994135
5603;-8.935212;-15.563604;17.086096
5604;-10.816;0.66743076;18.050526
5605;3.2171996;-14.872874;3.99251
5606;-17.05456;0.9356324;0.05750897
5607;-12.148817;-15.982451;14.016914
5608;14.312527;-0.8782835;13.03105
5609;-9.088996;-2.1094851;19.129002
5610;-6.665884;-7.591278;-2.9374778
5611;-10.350068;-14.245246;2.1578727
5612;-1.903255;-14.183778;7.915028
5613;-7.008283;-6.419922;7.7924414
5614;-10.038177;-2.8677115;-12.409823
5615;-14.501525;-10.121308;-7.2142982
5616;3.609853;9.094861;8.572138
5617;-2.6948686;5.3903966;0.26824927
