;0;1
6438;-8.279986;-31.517195
6439;-14.0921955;-0.08311373
6440;-35.203197;0.31731313
6441;-17.164347;6.3508897
6442;-38.26457;-47.344128
6443;-30.73712;26.623978
6444;-0.22966541;58.305676
6445;-8.551273;43.721874
6446;-14.80827;19.038546
6447;-16.951712;-28.613857
6448;-39.37623;54.12625
6449;-24.127901;29.672306
6450;-15.354122;54.72416
6451;-23.12872;-42.403786
6452;12.163103;9.063262
6453;-23.473982;18.254162
6454;-44.11345;-2.9177196
6455;-37.276928;55.997326
6456;-42.472427;11.055782
6457;25.66914;-10.521749
6458;-30.380886;16.578123
6459;-6.6655207;50.171345
6460;-30.433498;-26.787865
6461;-17.00948;46.324318
6462;-24.501106;58.18288
6463;-13.735795;5.2704625
6464;-39.26004;-32.06499
6465;-35.39721;41.02041
6466;-16.548988;50.921196
6467;-24.111713;31.237501
6468;-38.021355;-44.304188
6469;-21.700924;-38.582546
6470;-27.89994;-37.361916
6471;-36.907726;43.9623
6472;-47.605038;10.067558
6473;-51.233788;-19.67699
6474;-42.73482;-3.187323
6475;-9.974352;22.526844
6476;-19.44782;-0.28120956
6477;-36.18549;57.372402
6478;2.3110235;9.721967
6479;-38.440414;23.699799
6480;-35.139404;28.220724
6481;-22.799137;-41.29322
6482;-0.35512224;56.678722
6483;-11.001428;37.872986
6484;-39.678623;3.8041496
6485;-43.89124;-22.828667
6486;-0.2794082;57.184395
6487;-37.49749;36.280514
6488;-31.503695;56.02721
6489;-29.502829;59.65264
6490;36.303215;-38.678543
6491;-31.294918;-34.72188
6492;-42.649635;0.9953616
6493;-46.700756;19.29118
6494;-33.195744;38.68715
6495;-23.673292;45.210064
6496;-7.0436034;46.66699
6497;-0.08774985;60.555798
6498;-38.017838;-46.099846
6499;-15.952251;24.741148
6500;-28.8229;-17.572079
6501;-7.6521764;1.7011538
6502;-20.473854;20.01536
6503;-35.534107;39.689926
6504;-30.93109;-16.156813
6505;-18.640472;48.86385
6506;25.18759;19.878958
6507;23.306297;8.02817
6508;-5.868114;58.365734
6509;-12.127477;45.075344
6510;-15.175852;54.761143
6511;-16.624397;41.129066
6512;-2.6114118;56.31399
6513;-9.050047;-34.66553
6514;-10.664345;40.54018
6515;-27.416792;40.539635
6516;-49.927372;-18.44362
6517;-30.355078;31.903048
6518;-31.175737;21.022741
6519;-34.5968;-5.6048055
6520;-4.019156;21.921524
6521;-39.862583;35.434677
6522;4.2111173;-19.784622
6523;-9.331008;28.078083
6524;-0.8056994;-39.402424
6525;-25.6943;50.43892
6526;-31.699259;10.56714
6527;-39.673748;35.456158
6528;-31.694815;-5.0661464
6529;-32.60585;49.609566
6530;-42.590282;10.920402
6531;35.843395;38.7272
6532;-3.8325727;53.890633
6533;-10.163757;-33.28048
6534;-42.790062;10.880214
6535;-31.616737;27.161875
6536;-30.168262;33.268368
6537;-4.7225943;61.706112
6538;-49.942;-16.64861
6539;-24.845505;49.66268
6540;-19.17664;3.4922028
6541;-26.595366;52.61824
6542;-0.673551;56.62703
6543;22.938112;-35.717728
6544;-36.131405;-48.765316
6545;-44.606464;6.259522
6546;1.202368;25.860325
6547;-26.621655;30.281513
6548;0.09987388;-16.860535
6549;-13.316756;-36.075977
6550;-39.256817;51.413586
6551;-36.100296;-4.6369967
6552;2.6054177;16.974667
6553;-13.521055;0.23755941
6554;-24.56382;57.73312
6555;-12.816655;38.115143
6556;-19.036625;51.043022
6557;-31.145077;-1.3395389
6558;-30.659693;4.739652
6559;-40.509373;4.388412
6560;-16.21978;24.935669
6561;-26.925035;-24.11565
6562;-23.80129;11.227509
6563;-49.074734;-17.328629
6564;23.976656;9.805675
6565;-8.047983;51.41949
6566;-37.879917;24.891253
6567;-13.182392;-14.546408
6568;-19.678844;47.208412
6569;-42.913532;-1.706469
6570;-30.136879;30.43289
6571;-2.0498996;46.483864
6572;-5.914008;21.196623
6573;-31.504065;57.13352
6574;11.664742;34.920143
6575;-47.972534;-18.900461
6576;-21.806633;11.772447
6577;-21.118109;-44.27123
6578;-24.522484;50.774715
6579;-0.9779371;-17.218727
6580;-38.982018;-33.915936
6581;-47.314117;21.30555
6582;-31.95986;52.073868
6583;-43.46072;-29.030058
6584;-4.5933447;48.54937
6585;-13.432821;38.728043
6586;-34.14829;-0.4219246
6587;-29.579298;46.83051
6588;-26.53241;-16.207703
6589;-30.692287;-2.7278893
6590;-36.544163;33.46993
6591;17.65448;-1.2604822
6592;-36.239464;9.443212
6593;-10.967234;19.774363
6594;-24.916157;3.3606474
6595;-45.937336;11.886648
6596;-6.872796;3.81972
6597;-32.40157;28.302948
6598;-24.173065;18.184229
6599;32.57938;-30.671495
6600;-15.387061;42.37407
6601;-30.136463;30.890532
6602;-6.155924;-52.876938
6603;-9.03621;47.627968
6604;-20.201866;8.1807785
6605;-3.4168646;23.71082
6606;-5.432238;21.838118
6607;-2.2249076;59.726254
6608;-31.152773;-3.8272932
6609;-35.28907;59.601517
6610;-16.234623;47.544056
6611;-24.583601;14.183433
6612;-18.60579;54.31287
6613;-49.927174;11.983199
6614;-36.209133;35.68133
6615;25.574104;-32.02813
6616;-5.0499997;49.789845
6617;-23.435818;-42.644787
6618;-32.060905;47.094986
6619;-20.903215;-42.11209
6620;-9.3872385;50.041817
6621;-7.846827;8.83005
6622;-27.996275;-36.967144
6623;-25.773716;31.99998
6624;31.191252;7.0423603
6625;-18.002573;39.667484
6626;-3.284583;-9.981947
6627;-29.922575;11.705218
6628;-5.563274;63.975887
6629;-42.526344;33.719322
6630;-43.26657;21.963112
6631;-9.076914;-36.670845
6632;28.641699;-48.969746
6633;-9.625368;51.223072
6634;-18.069937;34.7449
6635;-38.408405;23.537512
6636;-23.006884;18.222689
6637;-15.568523;-31.530085
6638;-42.200195;34.872795
6639;-43.081577;12.338352
6640;-4.283978;53.40721
6641;-8.54701;-29.778467
6642;-32.7304;36.005604
6643;21.834738;23.642736
6644;-19.071564;20.82582
6645;-12.003306;42.446426
6646;-44.170265;-2.5012448
6647;18.568436;-22.541798
6648;-30.41354;16.36248
6649;-41.208694;27.9163
6650;-20.242186;-25.553797
6651;-6.267486;43.54639
6652;-22.5347;39.029827
6653;-12.050568;21.022585
6654;-1.7167262;57.28586
6655;-14.809654;40.991016
6656;-4.487454;46.201195
6657;-19.022495;19.960033
6658;-41.755657;38.57264
6659;38.708363;-36.450386
6660;-30.409231;26.952457
6661;-48.876537;-19.439613
6662;-26.26834;-3.1804848
6663;-22.361597;35.019016
6664;14.730473;-38.786247
6665;-34.57284;35.413578
6666;14.380477;-47.974842
6667;-49.293423;10.572725
6668;-8.611892;-22.809929
6669;-28.490705;34.53926
6670;32.97651;-25.587032
6671;-35.059578;7.4524817
6672;-24.189264;29.516705
6673;-0.12228582;-35.84901
6674;-32.39123;33.053772
6675;-28.11247;55.34997
6676;-14.202217;-46.569756
6677;-19.659369;37.64608
6678;-50.32882;13.045018
6679;-34.14534;-4.630329
6680;-43.174164;8.463251
6681;-34.96728;11.879496
6682;-21.783026;44.517
6683;-40.746784;6.877084
6684;-21.673977;46.536957
6685;-38.64153;42.80306
6686;-12.382089;-41.579502
6687;-24.661486;50.124886
6688;-41.72074;-8.420588
6689;-31.1915;59.82765
6690;-19.139137;16.402746
6691;-27.973942;54.894726
6692;-21.98456;-33.208904
6693;-38.55685;8.509841
6694;-5.713959;49.033607
6695;-45.686825;39.244602
6696;-32.692585;28.540476
6697;-16.481012;44.421497
6698;-6.1089134;-52.576035
6699;-39.038826;25.049212
6700;-41.197414;14.498156
6701;-16.841272;47.837284
6702;-14.402737;19.487318
6703;-34.604927;59.413654
6704;-16.072178;-30.360744
6705;-4.6013613;29.077913
6706;-32.67874;43.646572
6707;-32.174698;18.57853
6708;-2.5585353;54.99536
6709;-44.71336;18.007381
6710;-40.250534;4.33857
6711;2.8899581;-15.186269
6712;-28.811153;-16.273502
6713;-8.98496;47.62154
6714;-26.837334;-42.54043
6715;-41.87189;-26.73456
6716;-4.934061;45.10498
6717;-42.29267;9.9343195
6718;-8.760988;43.803387
6719;-28.553059;5.85687
6720;18.256697;5.4197607
6721;-39.591618;19.233246
6722;16.490387;-2.748481
6723;-19.014986;44.30091
6724;-12.994503;46.632645
6725;-18.754595;29.568323
6726;7.6402884;-35.48699
6727;-4.916224;-3.8878815
6728;32.468636;15.717178
6729;26.438225;8.493714
6730;-1.2205684;-49.270393
6731;-43.44481;22.471746
6732;14.490736;-44.54074
6733;-51.714863;-16.169844
6734;-13.096899;26.292234
6735;-40.964577;21.626486
6736;-11.466031;40.94542
6737;-43.14548;3.6271741
6738;-14.380534;23.297396
6739;-15.698779;-20.094372
6740;-1.535363;64.46677
6741;-31.922295;24.874107
6742;-36.011265;48.95227
6743;-31.08701;-2.7788427
6744;-39.902283;-31.637592
6745;-37.463722;50.776016
6746;-29.202187;33.15331
6747;-51.220264;-21.274323
6748;-18.668901;47.39029
6749;-38.215473;48.89707
6750;-41.29708;2.1925569
6751;-23.583374;14.474065
6752;-40.106236;-9.474553
6753;30.479813;-41.651848
6754;27.3077;12.503294
6755;-24.547123;27.633831
6756;-7.0462055;-36.19746
6757;-0.27120903;-10.034184
6758;-50.265553;11.428168
6759;-39.529774;-4.1602225
6760;-31.543962;52.352722
6761;-30.76764;-18.24031
6762;0.49123544;-8.487934
6763;23.953365;1.8817933
6764;-8.831805;24.543022
6765;-35.238445;58.464508
6766;-9.170159;47.624336
6767;-45.271133;37.297718
6768;-20.530357;-31.619476
6769;-50.801216;-20.623508
6770;-35.76247;50.194027
6771;-14.25329;54.824604
6772;19.283573;-0.39787555
6773;-2.4280736;46.65309
6774;-26.5042;55.837196
6775;-3.6337183;53.81073
6776;-11.358741;-43.138657
6777;-5.68987;42.681
6778;-46.62342;-18.533182
6779;-39.088108;33.772346
6780;-12.39772;52.18726
6781;-27.18441;41.05963
6782;-4.5941477;-52.466114
6783;1.2935586;22.44517
6784;-41.136745;20.336035
6785;-3.5518217;-15.513096
6786;12.101658;15.278754
6787;-19.565723;44.64699
6788;-40.329056;-44.695095
6789;-51.427853;-18.614094
6790;-20.175718;43.252632
6791;-46.677677;-15.289556
6792;-33.592308;-0.38626814
6793;-19.827791;-5.234818
6794;-44.651287;20.977947
6795;-22.660471;-20.496357
6796;11.334578;33.71996
6797;-30.090506;40.06307
6798;-9.504852;13.358283
6799;-0.26549983;58.257435
6800;-18.354486;-26.65142
6801;-6.0008717;-8.916837
6802;-0.376117;58.175095
6803;18.684837;16.596043
6804;-44.010517;-33.185295
6805;-31.435873;23.059607
6806;-1.662219;57.768925
6807;-25.001326;7.9451876
6808;-37.27376;46.911682
6809;-38.702248;8.822864
6810;-2.4817412;22.392412
6811;-5.8009267;-52.685665
6812;-27.531912;42.909363
6813;-38.189785;51.069862
6814;-46.995068;19.798403
6815;25.859304;-16.010702
6816;-28.174608;-27.02476
6817;-21.179384;18.6905
6818;-13.442209;38.298687
6819;-43.25484;6.9746647
6820;-39.814045;15.491508
6821;38.889004;-41.36983
6822;-21.767477;37.33751
6823;1.74999;19.207188
6824;-19.499023;22.776836
6825;-26.322176;-16.602564
6826;-10.719412;46.539333
6827;30.659754;-49.069042
6828;-2.4551423;55.455177
6829;-41.95503;-25.444824
6830;-47.961693;15.266529
6831;-23.624756;11.751932
6832;-8.548829;46.124554
6833;-9.804047;51.57536
6834;-22.566431;29.289005
6835;-47.71731;12.840524
6836;-21.704845;10.103757
6837;34.601574;-38.700417
6838;-33.73269;33.49872
6839;-43.320286;9.693827
6840;25.843754;-44.792664
6841;-29.820766;-19.55529
6842;-16.490986;44.205315
6843;-0.21869513;-43.074074
6844;-19.0926;8.325764
6845;-9.440854;22.16947
6846;-11.363622;-55.479095
6847;-46.489777;9.337249
6848;-33.56972;26.869442
6849;23.422905;6.8281035
6850;-21.7688;51.727646
6851;-26.700891;-19.47071
6852;-23.23184;31.89321
6853;-2.3914254;-29.893866
6854;-42.4697;33.667866
6855;33.88679;-28.65484
6856;-43.834892;-2.7434494
6857;-44.69408;6.840614
6858;-42.332386;13.484445
6859;-2.8622994;60.830917
6860;-28.314552;5.1322665
6861;-15.201664;43.61795
6862;-36.8684;11.123646
6863;-8.93787;44.840836
6864;0.63874364;61.50619
6865;-23.476027;54.74505
6866;-20.381428;16.845417
6867;-16.778759;50.889236
6868;-23.855597;28.02977
6869;-35.152184;0.389125
6870;-36.752354;47.47644
6871;-14.771127;42.431644
6872;-42.194244;-2.9680986
6873;-25.231209;-39.046818
6874;-21.989092;20.16982
6875;-29.388374;-21.28055
6876;-28.547762;56.863403
6877;-14.34365;48.839165
6878;-25.314323;59.82837
6879;2.6189518;58.92289
6880;-38.420513;23.200247
6881;-26.144806;27.058674
6882;-15.226329;33.22715
6883;-31.659964;-13.642293
6884;-11.016399;15.473511
6885;-32.17453;19.54091
6886;-12.176853;52.16947
6887;-32.559242;59.553303
6888;-32.44626;-19.635765
6889;-13.917503;5.56793
6890;-43.593834;39.616005
6891;-2.5372963;-52.664112
6892;-12.142824;53.06582
6893;-19.577929;18.594036
6894;-37.187435;46.6886
6895;-28.817436;-14.777989
6896;-15.892437;39.218735
6897;-18.483355;54.073364
6898;-32.537876;60.109943
6899;-16.983198;6.5934772
6900;43.829372;-27.985403
6901;-21.027615;38.07631
6902;-27.997618;48.787487
6903;-47.597404;10.19335
6904;-5.301472;-34.711643
6905;-13.502765;5.3311553
6906;-28.913837;31.630978
6907;-32.865032;58.622845
6908;29.784779;-39.9092
6909;-25.364178;11.61071
6910;-42.48816;39.851887
6911;19.169123;-23.264812
6912;-30.258947;56.951767
6913;22.634745;8.753291
6914;-47.50105;25.607895
6915;-44.65956;-2.9547374
6916;-7.7063956;3.5019042
6917;-14.927033;47.726276
6918;-30.496735;14.550098
6919;25.683699;-31.521324
6920;-37.615208;-44.1416
6921;-19.131296;1.244058
6922;-24.294825;30.17127
6923;-15.800704;45.444397
6924;-16.627998;47.41907
6925;-44.47057;-2.903952
6926;-28.7773;28.44594
6927;-6.3461423;-47.091045
6928;-30.737078;29.839462
6929;-29.98306;17.312023
6930;-22.009428;-46.26821
6931;12.315319;-28.388277
6932;-31.86768;51.374485
6933;0.054571074;-40.718536
6934;-0.5263737;55.429314
6935;-29.56208;57.69052
6936;-45.420166;37.032524
6937;-11.899786;40.755203
6938;-9.886296;-40.180157
6939;-22.152328;15.096968
6940;-4.177537;62.614983
6941;-1.3457935;24.753511
6942;-51.233616;-19.676987
6943;-28.612274;-18.17725
6944;-20.044464;39.63426
6945;-36.819904;46.773453
6946;7.4635897;37.857475
6947;-33.632122;52.1231
6948;-29.106855;27.43567
6949;-37.984207;-0.04667822
6950;-31.878664;45.94294
6951;-37.862373;36.920456
6952;-37.67891;-4.4845896
6953;-34.68202;-22.288166
6954;-18.193268;33.99677
6955;-32.34655;57.413113
6956;-15.469476;45.015568
6957;-45.793102;-17.289906
6958;-30.37977;10.451311
6959;-32.75667;49.10235
6960;-13.94446;-0.068005994
6961;-30.257935;26.892975
6962;-9.986111;41.152546
6963;18.142416;-3.6581578
6964;-43.379066;36.768772
6965;-40.63389;-16.874708
6966;-44.12994;10.2663965
6967;-13.731288;-35.738457
6968;-42.875664;0.30487886
6969;-4.499465;49.647083
6970;-43.28149;7.355178
6971;49.827114;-34.22239
6972;-24.799356;4.375948
6973;-35.310654;58.430214
6974;-0.58914256;58.263275
6975;-34.482376;30.598389
6976;-35.130013;27.589561
6977;-5.590744;-10.251171
6978;-38.244774;42.153553
6979;-13.580696;-52.1608
6980;-15.64059;55.180298
6981;-2.3544981;18.683056
6982;-23.78649;28.201418
6983;-10.638572;-16.884508
6984;-5.4743967;48.95541
6985;-36.40252;45.603683
6986;24.446978;8.235248
6987;-13.86646;49.183014
6988;-37.839603;-2.9878914
6989;-48.967674;-17.891375
6990;-9.628733;44.04744
6991;2.932278;-20.208158
6992;-27.48879;60.25608
6993;-11.317965;7.2490067
6994;-18.96828;39.946423
6995;-32.46983;46.256668
6996;-29.84732;27.844439
6997;20.3697;-41.194183
6998;0.028064677;-18.657986
6999;-19.64374;-44.76622
7000;-12.404691;44.439747
7001;-6.602351;5.5767446
7002;-8.903896;16.733644
7003;-50.486996;-22.290352
7004;-30.529497;10.03952
7005;-0.5084153;55.23247
7006;-34.68399;32.1034
7007;-1.2850462;-49.145107
7008;-46.854874;-33.30488
7009;-3.7895615;-15.254026
7010;0.3896036;-7.978404
7011;-12.07913;35.248108
7012;6.5591683;32.445145
7013;-36.195564;54.48758
7014;-17.060095;53.41668
7015;-14.993228;-21.633377
7016;25.900602;-38.717472
7017;-33.967327;37.92336
7018;0.87747526;61.75951
7019;-3.8722386;-15.528333
7020;-20.748854;48.85818
7021;-20.50922;11.853937
7022;-36.12176;-4.340601
7023;-41.444576;14.900918
7024;-49.412235;13.28648
7025;-27.47491;28.455528
7026;-22.682455;13.28775
7027;-46.021408;34.542053
7028;-42.154224;4.5303545
7029;-34.09602;8.306291
7030;-45.73981;14.165541
7031;14.879109;-42.23959
7032;-5.0867634;5.8592834
7033;3.332284;58.479843
7034;-39.874607;52.278564
7035;-28.39696;-50.76705
7036;-13.688662;-37.242363
7037;-12.942761;52.357506
7038;-20.137903;46.708683
7039;-15.393956;44.003407
7040;-24.424618;-24.84971
7041;-22.107298;14.036567
7042;-24.034376;4.2617173
7043;-31.47382;-36.758698
7044;-33.267868;18.99121
7045;-3.9093008;-43.63858
7046;-24.996283;31.692583
7047;-40.28222;33.462463
7048;-41.31504;-8.310831
7049;-19.08719;-34.63355
7050;-43.32266;-2.2327104
7051;-21.882872;51.667286
7052;-11.8196745;-29.111046
7053;-9.067876;48.63001
7054;-31.047977;-19.660828
7055;-40.917473;6.2249618
7056;-23.854845;31.243608
7057;-27.50834;28.533913
7058;21.725996;-43.32307
7059;-30.18574;-3.8103755
7060;-30.95792;2.2950156
7061;-41.5087;-35.984756
7062;-7.2800617;48.426826
7063;-12.874326;52.21904
7064;-24.66305;-25.060978
7065;-0.7994708;3.5998416
7066;-47.05667;9.402814
7067;-1.7045165;59.16862
7068;-29.176155;27.319704
7069;-9.99582;52.41959
7070;32.476753;13.284335
7071;-16.651499;-34.663815
7072;0.1821897;-16.86199
7073;-2.8572912;26.433836
7074;-37.571056;54.474045
7075;-23.39474;-43.13402
7076;-41.83295;16.392561
7077;-5.0798774;59.830666
7078;-19.112621;1.2628593
7079;-5.8562784;-52.45079
7080;-37.543556;22.891865
7081;-6.6288123;48.553883
7082;-34.40775;46.542267
7083;-33.61749;38.76657
7084;-40.891685;5.894529
7085;-19.624983;47.270428
7086;-31.456095;-2.7838953
7087;-38.270653;57.449596
7088;-9.741749;18.782022
7089;-38.563972;22.16493
7090;-1.8318449;55.117554
7091;-43.259033;17.027586
7092;-27.933537;60.028297
7093;-6.669739;22.49049
7094;-31.743937;60.19515
7095;-16.032463;39.751694
7096;-31.538395;9.985284
7097;-19.641092;21.175646
7098;-8.210707;49.127132
7099;-13.406547;17.637562
7100;4.039386;-19.704782
7101;-27.684786;41.652233
7102;-25.405052;-17.601583
7103;-0.5619916;55.143993
7104;-17.746454;-39.847416
7105;-26.395624;-14.001104
7106;-37.209347;11.389868
7107;-44.8531;18.9466
7108;-51.417828;-20.804775
7109;2.4792554;-44.894615
7110;-39.804913;19.20675
7111;-42.27849;-4.0986204
7112;-18.062305;24.005365
7113;-19.004078;16.76365
7114;-9.17254;13.822692
7115;-12.059791;42.269104
7116;-27.12451;41.154015
7117;-10.640519;54.248013
7118;-16.701252;39.518387
7119;8.369795;25.186512
7120;-38.514915;9.180109
7121;-39.428017;54.061134
7122;-4.6262665;-31.385403
7123;-2.400619;59.7453
7124;-10.986653;-22.82521
7125;-12.7315235;20.070621
7126;-30.72224;55.183887
7127;9.050286;-22.432247
7128;-1.2183504;-17.642952
7129;7.763702;37.225468
7130;-36.49604;-23.048727
7131;-24.007078;8.914201
7132;-38.49158;48.592464
7133;-18.477137;49.23442
7134;-19.463148;43.94398
7135;-29.059927;-30.51866
7136;-5.8158712;44.404026
7137;-18.056053;43.91422
7138;-40.348083;-36.46857
7139;-10.112522;-55.52062
7140;-35.411545;60.032043
7141;-13.105527;19.769285
7142;-3.3995829;15.067074
7143;-21.072006;-55.9524
7144;-7.3627315;44.998257
7145;-3.4062786;28.388632
7146;-39.2671;14.061167
7147;-20.239353;-41.782368
7148;-36.108196;17.453259
7149;42.142834;-23.567682
7150;1.7547889;32.53452
7151;-40.512928;-9.249706
7152;-36.18546;30.070635
7153;20.064377;-38.352776
7154;38.46675;-51.314846
7155;-31.282036;59.790783
7156;-4.4500837;-40.041794
7157;-48.897892;8.794866
7158;-35.251137;18.009638
7159;-17.781706;48.78996
7160;-14.188068;12.335601
7161;-27.399235;-3.2742612
7162;-50.1219;10.48001
7163;-27.415354;56.20137
7164;-34.058594;10.757626
7165;-28.750858;31.984356
7166;-34.16641;30.406313
7167;-20.714533;31.25873
7168;-23.60578;-31.681587
7169;-3.8449898;20.951551
7170;-42.810776;12.3096895
7171;-29.70946;30.495935
7172;-41.52889;35.826393
7173;-13.821661;-24.482496
7174;-24.43614;21.33401
7175;-12.784341;46.16166
7176;-39.239853;24.373308
7177;-34.74862;34.615944
7178;31.547169;-46.996067
7179;-12.80856;-37.54709
7180;-41.157692;-3.518046
7181;-42.565857;33.95364
7182;-22.03372;51.346252
7183;-10.352748;23.368414
7184;-34.157608;51.30923
7185;-8.119071;45.208515
7186;-5.9666653;-51.974033
7187;-17.88964;47.622097
7188;-38.626392;34.239075
7189;-17.90177;51.208668
7190;-9.805668;46.830845
7191;2.078452;59.061684
7192;-9.927301;-44.212788
7193;-22.222769;-34.422783
7194;-37.78683;19.981087
7195;-30.24061;18.88584
7196;12.785232;-38.23761
7197;-9.691931;50.90529
7198;16.04617;-4.1380377
7199;-41.50807;37.12182
7200;25.492542;-41.51853
7201;-51.645756;-17.664934
7202;-1.08601;26.105564
7203;-43.77998;7.7631702
7204;-19.471115;13.499709
7205;-5.7448273;-52.47658
7206;-23.04816;39.945503
7207;-36.196426;37.44216
7208;-27.429493;51.140972
7209;-26.496838;48.936684
7210;-30.600073;4.6671333
7211;-12.385802;21.763454
7212;-18.440489;42.59123
7213;-27.484264;49.266655
7214;-10.227048;31.69939
7215;-31.588581;56.136295
7216;-26.139326;50.061127
7217;-9.114058;-22.694178
7218;-20.62192;35.309536
7219;-30.46587;10.607531
7220;-1.7291969;57.847744
7221;-27.919794;49.90962
7222;-14.212515;7.935914
7223;14.333307;-47.431244
7224;-30.093254;-38.99821
7225;-36.57892;43.02704
7226;-15.005065;54.43191
7227;-8.609347;-29.796448
7228;-9.503806;46.977238
7229;-18.399673;42.814384
7230;-21.668804;18.329933
7231;-5.884648;-22.01598
7232;-43.22595;4.9333186
7233;-35.1395;19.20338
7234;-22.947704;33.92347
7235;-37.932693;0.52432716
7236;-27.324432;5.006354
7237;-16.168716;43.828465
7238;0.62224144;47.655655
7239;-25.14764;32.08906
7240;-1.9215937;-27.258108
7241;-47.289677;11.785779
7242;-6.9119987;50.26929
7243;-5.8923497;42.23535
7244;-35.263607;58.304832
7245;-47.76535;25.928215
7246;-16.95673;45.58616
7247;-32.242954;17.11359
7248;-19.462381;18.441662
7249;-6.4938684;44.044094
7250;20.928844;-0.039124377
7251;-49.58934;11.333484
7252;-44.91556;9.192441
7253;-36.51379;42.605087
7254;-33.86693;1.6116611
7255;-3.0288887;13.725813
7256;-42.468124;15.840384
7257;-39.521305;41.00349
7258;-8.760571;40.57004
7259;-32.329372;9.998012
7260;23.005016;-29.010656
7261;-46.11111;-33.45999
7262;-1.0348797;23.511269
7263;-24.566883;20.677126
7264;-0.6358705;22.22739
7265;-33.853;27.239716
7266;-15.09461;44.577637
7267;-7.593246;-39.997456
7268;-33.013786;-21.326643
7269;-43.683037;4.2089667
7270;-20.000528;57.22702
7271;26.177223;8.017324
7272;-39.109455;26.067787
7273;-34.759087;59.52172
7274;32.82828;22.476374
7275;-48.04097;24.33717
7276;-47.47527;22.117119
7277;-7.177187;-28.1641
7278;-28.47653;35.214996
7279;-47.335865;13.816267
7280;-10.528619;10.851568
7281;-37.14095;15.49339
7282;-2.6165931;58.520622
7283;-3.4569325;56.56171
7284;-32.815224;-24.275385
7285;-31.517643;-5.4586897
7286;-2.9785652;-51.829575
7287;17.193838;-2.0127065
7288;-2.7022452;59.605606
7289;18.521814;-1.3246815
7290;2.3348842;19.804848
7291;-30.752062;-24.955832
7292;-5.3884926;26.840021
7293;-14.902298;20.278498
7294;-30.345217;53.662285
7295;-8.529447;19.60032
7296;-2.8452406;24.77415
7297;2.0403957;-14.137136
7298;32.605892;-44.16912
7299;-34.45243;8.583256
7300;26.222395;33.757584
7301;24.906116;8.060259
7302;-5.100267;47.83147
7303;-27.175272;57.46188
7304;-33.17871;32.340252
7305;-27.207603;-17.28267
7306;-0.890415;59.26208
7307;-46.212296;8.36721
7308;-5.465567;63.893547
7309;0.6875285;-17.493963
7310;33.49355;-20.092129
7311;-18.318407;5.8122864
7312;-8.227917;50.138916
7313;-29.613642;-41.454994
7314;46.45374;-34.76278
7315;-11.218897;9.786641
7316;-2.6224387;57.124287
7317;2.781276;31.529583
7318;-49.02961;10.360727
7319;-28.662384;1.1429864
7320;-3.0289304;13.725677
7321;-19.179522;7.3722105
7322;-25.375042;-44.406803
7323;-19.465115;33.885086
7324;-15.606625;47.359074
7325;-41.43412;39.846436
7326;-30.243382;-18.589863
7327;16.409828;-2.3887239
7328;-9.79279;36.814102
7329;-33.38517;34.89671
7330;-14.464319;50.85036
7331;-1.5203019;58.25139
7332;24.25477;-17.743587
7333;-28.07457;40.647083
7334;-35.11746;39.034664
7335;-11.282699;15.82173
7336;-42.991177;40.801617
7337;3.0695496;-20.390852
7338;-28.670567;45.969967
7339;-2.4860704;24.459343
7340;-3.643231;20.123384
7341;-11.731865;40.98783
7342;-20.113981;44.795578
7343;-20.401112;5.6832776
7344;37.918854;-45.166946
7345;-6.310853;46.722385
7346;-1.2365586;24.628008
7347;-40.926914;-1.1303653
7348;-34.502872;34.58149
7349;-13.777192;16.51441
7350;-0.5283178;58.595882
7351;-37.03273;15.728699
7352;-2.578838;60.848545
7353;-40.83407;-44.078957
7354;14.406891;-47.027557
7355;-12.898865;-0.4447551
7356;-4.2874517;-31.13258
7357;17.503315;-4.423032
7358;-29.267033;31.897552
7359;6.1417937;18.080095
7360;-33.547276;2.4868217
7361;-12.682215;48.359413
7362;1.4384736;60.61471
7363;-34.179806;4.4408283
7364;-32.38607;-4.5517054
7365;-48.256268;14.597503
7366;-43.591297;21.65696
7367;-11.426833;-8.432648
7368;-39.351574;51.74812
7369;-0.18209843;60.180138
7370;-41.978374;-26.558308
7371;-15.911183;14.832839
7372;-50.943092;-21.36333
7373;-25.241337;14.30782
7374;-18.00754;-5.7356186
7375;-30.53234;-47.464973
7376;-30.486292;-4.683563
7377;-18.965307;16.68131
7378;-33.467285;3.489374
7379;-42.08441;30.601212
7380;-8.626456;20.387653
7381;-32.86098;-1.5203012
7382;-15.1662035;48.40243
7383;-14.469189;20.020578
7384;-27.119978;41.260826
7385;-31.464497;-3.6650066
7386;-36.78917;16.12916
7387;5.000514;-18.35454
7388;0.89471525;27.693884
7389;-18.891308;16.946102
7390;-32.185432;33.469486
7391;-40.899567;28.185986
7392;-24.338938;58.310104
7393;-8.185131;43.708168
7394;0.7749755;-8.1463785
7395;-36.840256;57.676376
7396;16.987606;-1.0647645
7397;-17.805641;8.476894
7398;-5.4720864;-50.58197
7399;-4.7522244;-44.341328
7400;-36.62055;43.92286
7401;-29.10282;-48.440384
7402;-42.77286;-3.187942
7403;28.599094;7.73531
7404;-0.63681763;57.616627
7405;-22.508472;29.344671
7406;-22.922699;-40.82585
7407;-14.956867;-17.852581
7408;-24.23823;19.390982
